Table,Column,Peril,Country,Model
eqthcr,ROUGH,eq,th,0
eqthcr,SLOPE,eq,th,0
eqthcr,SOIL,eq,th,0
eqthcr,SOILPERIOD,eq,th,0
eqthcr,SOILPEROIDUNC,eq,th,0
eqthcr,SOILTHICKNESS,eq,th,0
eqthcr,SOILUNC,eq,th,0
eqthcr,SOILVS,eq,th,0
eqthcr,T15,eq,th,0
eqthcr,TOPO,eq,th,0
eqthcr,WFF,eq,th,0
eqthcy,BASINID,eq,th,0
eqthcy,COHES,eq,th,0
eqthcy,CRITD,eq,th,0
eqthcy,CTI,eq,th,0
eqthcy,DC,eq,th,0
eqthcy,DI,eq,th,0
eqthcy,DISTRIV,eq,th,0
eqthcy,ELEV,eq,th,0
eqthcy,EQBI,eq,th,0
eqthcy,FIRE,eq,th,0
eqthcy,FIRE1,eq,th,0
eqthcy,FIRE2,eq,th,0
eqthcy,FIRE3,eq,th,0
eqthcy,FIRE4,eq,th,0
eqthcy,FIRE5,eq,th,0
eqthcy,FIRE6,eq,th,0
eqthcy,FIRE7,eq,th,0
eqthcy,FIRE8,eq,th,0
eqthcy,FIREUNC,eq,th,0
eqthcy,GDMID,eq,th,0
eqthcy,GEOID,eq,th,0
eqthcy,GWD,eq,th,0
eqthcy,LAND,eq,th,0
eqthcy,LANDCV,eq,th,0
eqthcy,LANDUNC,eq,th,0
eqthcy,LIQ,eq,th,0
eqthcy,LIQCV,eq,th,0
eqthcy,LIQUNC,eq,th,0
eqthcy,N160CS,eq,th,0
eqthcy,NDVI,eq,th,0
eqthcy,PHI,eq,th,0
eqthcy,PRECIP,eq,th,0
eqthcy,ROUGH,eq,th,0
eqthcy,SLOPE,eq,th,0
eqthcy,SOIL,eq,th,0
eqthcy,SOILPERIOD,eq,th,0
eqthcy,SOILPEROIDUNC,eq,th,0
eqthcy,SOILTHICKNESS,eq,th,0
eqthcy,SOILUNC,eq,th,0
eqthcy,SOILVS,eq,th,0
eqthcy,STATECODE,eq,th,0
eqthcy,T15,eq,th,0
eqthcy,TOPO,eq,th,0
eqthcy,WFF,eq,th,0
eqthdt,BASINID,eq,th,0
eqthdt,COHES,eq,th,0
eqthdt,CRITD,eq,th,0
eqthdt,CTI,eq,th,0
eqthdt,DC,eq,th,0
eqthdt,DI,eq,th,0
eqthdt,DISTRIV,eq,th,0
eqthdt,ELEV,eq,th,0
eqthdt,EQBI,eq,th,0
eqthdt,FIRE,eq,th,0
eqthdt,FIRE1,eq,th,0
eqthdt,FIRE2,eq,th,0
eqthdt,FIRE3,eq,th,0
eqthdt,FIRE4,eq,th,0
eqthdt,FIRE5,eq,th,0
eqthdt,FIRE6,eq,th,0
eqthdt,FIRE7,eq,th,0
eqthdt,FIRE8,eq,th,0
eqthdt,FIREUNC,eq,th,0
eqthdt,GDMID,eq,th,0
eqthdt,GEOID,eq,th,0
eqthdt,GWD,eq,th,0
eqthdt,LAND,eq,th,0
eqthdt,LANDCV,eq,th,0
eqthdt,LANDUNC,eq,th,0
eqthdt,LIQ,eq,th,0
eqthdt,LIQCV,eq,th,0
eqthdt,LIQUNC,eq,th,0
eqthdt,N160CS,eq,th,0
eqthdt,NDVI,eq,th,0
eqthdt,PHI,eq,th,0
eqthdt,PRECIP,eq,th,0
eqthdt,ROUGH,eq,th,0
eqthdt,SLOPE,eq,th,0
eqthdt,SOIL,eq,th,0
eqthdt,SOILPERIOD,eq,th,0
eqthdt,SOILPEROIDUNC,eq,th,0
eqthdt,SOILTHICKNESS,eq,th,0
eqthdt,SOILUNC,eq,th,0
eqthdt,SOILVS,eq,th,0
eqthdt,STATECODE,eq,th,0
eqthdt,T15,eq,th,0
eqthdt,TOPO,eq,th,0
eqthdt,WFF,eq,th,0
eqthpc,BASINID,eq,th,0
eqthpc,COHES,eq,th,0
eqthpc,CRITD,eq,th,0
eqthpc,CTI,eq,th,0
eqthpc,DC,eq,th,0
eqthpc,DI,eq,th,0
eqthpc,DISTRIV,eq,th,0
eqthpc,ELEV,eq,th,0
eqthpc,EQBI,eq,th,0
eqthpc,FIRE,eq,th,0
eqthpc,FIRE1,eq,th,0
eqthpc,FIRE2,eq,th,0
eqthpc,FIRE3,eq,th,0
eqthpc,FIRE4,eq,th,0
eqthpc,FIRE5,eq,th,0
eqthpc,FIRE6,eq,th,0
eqthpc,FIRE7,eq,th,0
eqthpc,FIRE8,eq,th,0
eqthpc,FIREUNC,eq,th,0
eqthpc,GDMID,eq,th,0
eqthpc,GEOID,eq,th,0
eqthpc,GWD,eq,th,0
eqthpc,LAND,eq,th,0
eqthpc,LANDCV,eq,th,0
eqthpc,LANDUNC,eq,th,0
eqthpc,LIQ,eq,th,0
eqthpc,LIQCV,eq,th,0
eqthpc,LIQUNC,eq,th,0
eqthpc,N160CS,eq,th,0
eqthpc,NDVI,eq,th,0
eqthpc,PHI,eq,th,0
eqthpc,PRECIP,eq,th,0
eqthpc,ROUGH,eq,th,0
eqthpc,SLOPE,eq,th,0
eqthpc,SOIL,eq,th,0
eqthpc,SOILPERIOD,eq,th,0
eqthpc,SOILPEROIDUNC,eq,th,0
eqthpc,SOILTHICKNESS,eq,th,0
eqthpc,SOILUNC,eq,th,0
eqthpc,SOILVS,eq,th,0
eqthpc,STATECODE,eq,th,0
eqthpc,T15,eq,th,0
eqthpc,TOPO,eq,th,0
eqthpc,WFF,eq,th,0
eqthvrg_geoid,STATECODE,eq,th,0
eqthvrg_geoid,VRGHAZARD,eq,th,0
eqthvrgland,COHES,eq,th,0
eqthvrgland,GEOID,eq,th,0
eqthvrgland,HAZ,eq,th,0
eqthvrgland,HAZUNC,eq,th,0
eqthvrgland,LANDCV,eq,th,0
eqthvrgland,NDVI,eq,th,0
eqthvrgland,PHI,eq,th,0
eqthvrgland,ROUGH,eq,th,0
eqthvrgliq,CRITD,eq,th,0
eqthvrgliq,DC,eq,th,0
eqthvrgliq,DI,eq,th,0
eqthvrgliq,DISTRIV,eq,th,0
eqthvrgliq,GEOID,eq,th,0
eqthvrgliq,HAZ,eq,th,0
eqthvrgliq,HAZUNC,eq,th,0
eqthvrgliq,LIQCV,eq,th,0
eqthvrgliq,N160CS,eq,th,0
eqthvrgliq,T15,eq,th,0
eqthvrgliq,WFF,eq,th,0
eqthvrgsoil,GEOID,eq,th,0
eqthvrgsoil,HAZ,eq,th,0
eqthvrgsoil,HAZUNC,eq,th,0
eqtrcr,BASINID,eq,tr,0
eqtrcr,COHES,eq,tr,0
eqtrcr,CRITD,eq,tr,0
eqtrcr,CTI,eq,tr,0
eqtrcr,DC,eq,tr,0
eqtrcr,DI,eq,tr,0
eqtrcr,DISTRIV,eq,tr,0
eqtrcr,ELEV,eq,tr,0
eqtrcr,EQBI,eq,tr,0
eqtrcr,FIRE,eq,tr,0
eqtrcr,FIRE1,eq,tr,0
eqtrcr,FIRE2,eq,tr,0
eqtrcr,FIRE3,eq,tr,0
eqtrcr,FIRE4,eq,tr,0
eqtrcr,FIRE5,eq,tr,0
eqtrcr,FIRE6,eq,tr,0
eqtrcr,FIRE7,eq,tr,0
eqtrcr,FIRE8,eq,tr,0
eqtrcr,FIREUNC,eq,tr,0
eqtrcr,GDMID,eq,tr,0
eqtrcr,GEOID,eq,tr,0
eqtrcr,GWD,eq,tr,0
eqtrcr,LAND,eq,tr,0
eqtrcr,LANDCV,eq,tr,0
eqtrcr,LANDUNC,eq,tr,0
eqtrcr,LIQ,eq,tr,0
eqtrcr,LIQCV,eq,tr,0
eqtrcr,LIQUNC,eq,tr,0
eqtrcr,N160CS,eq,tr,0
eqtrcr,NDVI,eq,tr,0
eqtrcr,PHI,eq,tr,0
eqtrcr,PRECIP,eq,tr,0
eqtrcr,ROUGH,eq,tr,0
eqtrcr,SLOPE,eq,tr,0
eqtrcr,SOIL,eq,tr,0
eqtrcr,SOILPERIOD,eq,tr,0
eqtrcr,SOILPEROIDUNC,eq,tr,0
eqtrcr,SOILTHICKNESS,eq,tr,0
eqtrcr,SOILUNC,eq,tr,0
eqtrcr,SOILVS,eq,tr,0
eqtrcr,T15,eq,tr,0
eqtrcr,TOPO,eq,tr,0
eqtrcr,WFF,eq,tr,0
eqtrcy,BASINID,eq,tr,0
eqtrcy,COHES,eq,tr,0
eqtrcy,CRITD,eq,tr,0
eqtrcy,CTI,eq,tr,0
eqtrcy,DC,eq,tr,0
eqtrcy,DI,eq,tr,0
eqtrcy,DISTRIV,eq,tr,0
eqtrcy,ELEV,eq,tr,0
eqtrcy,EQBI,eq,tr,0
eqtrcy,FIRE,eq,tr,0
eqtrcy,FIRE1,eq,tr,0
eqtrcy,FIRE2,eq,tr,0
eqtrcy,FIRE3,eq,tr,0
eqtrcy,FIRE4,eq,tr,0
eqtrcy,FIRE5,eq,tr,0
eqtrcy,FIRE6,eq,tr,0
eqtrcy,FIRE7,eq,tr,0
eqtrcy,FIRE8,eq,tr,0
eqtrcy,FIREUNC,eq,tr,0
eqtrcy,GDMID,eq,tr,0
eqtrcy,GEOID,eq,tr,0
eqtrcy,GWD,eq,tr,0
eqtrcy,LAND,eq,tr,0
eqtrcy,LANDCV,eq,tr,0
eqtrcy,LANDUNC,eq,tr,0
eqtrcy,LIQ,eq,tr,0
eqtrcy,LIQCV,eq,tr,0
eqtrcy,LIQUNC,eq,tr,0
eqtrcy,N160CS,eq,tr,0
eqtrcy,NDVI,eq,tr,0
eqtrcy,PHI,eq,tr,0
eqtrcy,PRECIP,eq,tr,0
eqtrcy,ROUGH,eq,tr,0
eqtrcy,SLOPE,eq,tr,0
eqtrcy,SOIL,eq,tr,0
eqtrcy,SOILPERIOD,eq,tr,0
eqtrcy,SOILPEROIDUNC,eq,tr,0
eqtrcy,SOILTHICKNESS,eq,tr,0
eqtrcy,SOILUNC,eq,tr,0
eqtrcy,SOILVS,eq,tr,0
eqtrcy,STATECODE,eq,tr,0
eqtrcy,T15,eq,tr,0
eqtrcy,TOPO,eq,tr,0
eqtrcy,WFF,eq,tr,0
eqtrdt,BASINID,eq,tr,0
eqtrdt,COHES,eq,tr,0
eqtrdt,CRITD,eq,tr,0
eqtrdt,CTI,eq,tr,0
eqtrdt,DC,eq,tr,0
eqtrdt,DI,eq,tr,0
eqtrdt,DISTRIV,eq,tr,0
eqtrdt,ELEV,eq,tr,0
eqtrdt,EQBI,eq,tr,0
eqtrdt,FIRE,eq,tr,0
eqtrdt,FIRE1,eq,tr,0
eqtrdt,FIRE2,eq,tr,0
eqtrdt,FIRE3,eq,tr,0
eqtrdt,FIRE4,eq,tr,0
eqtrdt,FIRE5,eq,tr,0
eqtrdt,FIRE6,eq,tr,0
eqtrdt,FIRE7,eq,tr,0
eqtrdt,FIRE8,eq,tr,0
eqtrdt,FIREUNC,eq,tr,0
eqtrdt,GDMID,eq,tr,0
eqtrdt,GEOID,eq,tr,0
eqtrdt,GWD,eq,tr,0
eqtrdt,LAND,eq,tr,0
eqtrdt,LANDCV,eq,tr,0
eqtrdt,LANDUNC,eq,tr,0
eqtrdt,LIQ,eq,tr,0
eqtrdt,LIQCV,eq,tr,0
eqtrdt,LIQUNC,eq,tr,0
eqtrdt,N160CS,eq,tr,0
eqtrdt,NDVI,eq,tr,0
eqtrdt,PHI,eq,tr,0
eqtrdt,PRECIP,eq,tr,0
eqtrdt,ROUGH,eq,tr,0
eqtrdt,SLOPE,eq,tr,0
eqtrdt,SOIL,eq,tr,0
eqtrdt,SOILPERIOD,eq,tr,0
eqtrdt,SOILPEROIDUNC,eq,tr,0
eqtrdt,SOILTHICKNESS,eq,tr,0
eqtrdt,SOILUNC,eq,tr,0
eqtrdt,SOILVS,eq,tr,0
eqtrdt,STATECODE,eq,tr,0
eqtrdt,T15,eq,tr,0
eqtrdt,TOPO,eq,tr,0
eqtrdt,WFF,eq,tr,0
eqtrpc,BASINID,eq,tr,0
eqtrpc,COHES,eq,tr,0
eqtrpc,CRITD,eq,tr,0
eqtrpc,CTI,eq,tr,0
eqtrpc,DC,eq,tr,0
eqtrpc,DI,eq,tr,0
eqtrpc,DISTRIV,eq,tr,0
eqtrpc,ELEV,eq,tr,0
eqtrpc,EQBI,eq,tr,0
eqtrpc,FIRE,eq,tr,0
eqtrpc,FIRE1,eq,tr,0
eqtrpc,FIRE2,eq,tr,0
eqtrpc,FIRE3,eq,tr,0
eqtrpc,FIRE4,eq,tr,0
eqtrpc,FIRE5,eq,tr,0
eqtrpc,FIRE6,eq,tr,0
eqtrpc,FIRE7,eq,tr,0
eqtrpc,FIRE8,eq,tr,0
eqtrpc,FIREUNC,eq,tr,0
eqtrpc,GDMID,eq,tr,0
eqtrpc,GEOID,eq,tr,0
eqtrpc,GWD,eq,tr,0
eqtrpc,LAND,eq,tr,0
eqtrpc,LANDCV,eq,tr,0
eqtrpc,LANDUNC,eq,tr,0
eqtrpc,LIQ,eq,tr,0
eqtrpc,LIQCV,eq,tr,0
eqtrpc,LIQUNC,eq,tr,0
eqtrpc,N160CS,eq,tr,0
eqtrpc,NDVI,eq,tr,0
eqtrpc,PHI,eq,tr,0
eqtrpc,PRECIP,eq,tr,0
eqtrpc,ROUGH,eq,tr,0
eqtrpc,SLOPE,eq,tr,0
eqtrpc,SOIL,eq,tr,0
eqtrpc,SOILPERIOD,eq,tr,0
eqtrpc,SOILPEROIDUNC,eq,tr,0
eqtrpc,SOILTHICKNESS,eq,tr,0
eqtrpc,SOILUNC,eq,tr,0
eqtrpc,SOILVS,eq,tr,0
eqtrpc,STATECODE,eq,tr,0
eqtrpc,T15,eq,tr,0
eqtrpc,TOPO,eq,tr,0
eqtrpc,WFF,eq,tr,0
eqtrst,BASINID,eq,tr,0
eqtrst,COHES,eq,tr,0
eqtrst,CRITD,eq,tr,0
eqtrst,CTI,eq,tr,0
eqtrst,DC,eq,tr,0
eqtrst,DI,eq,tr,0
eqtrst,DISTRIV,eq,tr,0
eqtrst,ELEV,eq,tr,0
eqtrst,EQBI,eq,tr,0
eqtrst,FIRE,eq,tr,0
eqtrst,FIRE1,eq,tr,0
eqtrst,FIRE2,eq,tr,0
eqtrst,FIRE3,eq,tr,0
eqtrst,FIRE4,eq,tr,0
eqtrst,FIRE5,eq,tr,0
eqtrst,FIRE6,eq,tr,0
eqtrst,FIRE7,eq,tr,0
eqtrst,FIRE8,eq,tr,0
eqtrst,FIREUNC,eq,tr,0
eqtrst,GDMID,eq,tr,0
eqtrst,GEOID,eq,tr,0
eqtrst,GWD,eq,tr,0
eqtrst,LAND,eq,tr,0
eqtrst,LANDCV,eq,tr,0
eqtrst,LANDUNC,eq,tr,0
eqtrst,LIQ,eq,tr,0
eqtrst,LIQCV,eq,tr,0
eqtrst,LIQUNC,eq,tr,0
eqtrst,N160CS,eq,tr,0
eqtrst,NDVI,eq,tr,0
eqtrst,PHI,eq,tr,0
eqtrst,PRECIP,eq,tr,0
eqtrst,ROUGH,eq,tr,0
eqtrst,SLOPE,eq,tr,0
eqtrst,SOIL,eq,tr,0
eqtrst,SOILPERIOD,eq,tr,0
eqtrst,SOILPEROIDUNC,eq,tr,0
eqtrst,SOILTHICKNESS,eq,tr,0
eqtrst,SOILUNC,eq,tr,0
eqtrst,SOILVS,eq,tr,0
eqtrst,T15,eq,tr,0
eqtrst,TOPO,eq,tr,0
eqtrst,WFF,eq,tr,0
eqtrvrg_geoid,STATECODE,eq,tr,0
eqtrvrg_geoid,VRGHAZARD,eq,tr,0
eqtrvrgliq,CRITD,eq,tr,0
eqtrvrgliq,DC,eq,tr,0
eqtrvrgliq,DI,eq,tr,0
eqtrvrgliq,DISTRIV,eq,tr,0
eqtrvrgliq,GEOID,eq,tr,0
eqtrvrgliq,HAZ,eq,tr,0
eqtrvrgliq,HAZUNC,eq,tr,0
eqtrvrgliq,LIQCV,eq,tr,0
eqtrvrgliq,N160CS,eq,tr,0
eqtrvrgliq,T15,eq,tr,0
eqtrvrgliq,WFF,eq,tr,0
eqtrvrgsoil,GEOID,eq,tr,0
eqtrvrgsoil,HAZ,eq,tr,0
eqtrvrgsoil,HAZUNC,eq,tr,0
eqtwcr,BASINID,eq,tw,0
eqtwcr,COHES,eq,tw,0
eqtwcr,CRITD,eq,tw,0
eqtwcr,CTI,eq,tw,0
eqtwcr,DC,eq,tw,0
eqtwcr,DI,eq,tw,0
eqtwcr,DISTRIV,eq,tw,0
eqtwcr,ELEV,eq,tw,0
eqtwcr,EQBI,eq,tw,0
eqtwcr,FIRE,eq,tw,0
eqtwcr,FIRE1,eq,tw,0
eqtwcr,FIRE2,eq,tw,0
eqtwcr,FIRE3,eq,tw,0
eqtwcr,FIRE4,eq,tw,0
eqtwcr,FIRE5,eq,tw,0
eqtwcr,FIRE6,eq,tw,0
eqtwcr,FIRE7,eq,tw,0
eqtwcr,FIRE8,eq,tw,0
eqtwcr,FIREUNC,eq,tw,0
eqtwcr,GDMID,eq,tw,0
eqtwcr,GEOID,eq,tw,0
eqtwcr,GWD,eq,tw,0
eqtwcr,LAND,eq,tw,0
eqtwcr,LANDCV,eq,tw,0
eqtwcr,LANDUNC,eq,tw,0
eqtwcr,LIQ,eq,tw,0
eqtwcr,LIQCV,eq,tw,0
eqtwcr,LIQUNC,eq,tw,0
eqtwcr,N160CS,eq,tw,0
eqtwcr,NDVI,eq,tw,0
eqtwcr,PHI,eq,tw,0
eqtwcr,PRECIP,eq,tw,0
eqtwcr,ROUGH,eq,tw,0
eqtwcr,SLOPE,eq,tw,0
eqtwcr,SOIL,eq,tw,0
eqtwcr,SOILPERIOD,eq,tw,0
eqtwcr,SOILPEROIDUNC,eq,tw,0
eqtwcr,SOILTHICKNESS,eq,tw,0
eqtwcr,SOILUNC,eq,tw,0
eqtwcr,SOILVS,eq,tw,0
eqtwcr,T15,eq,tw,0
eqtwcr,TOPO,eq,tw,0
eqtwcr,WFF,eq,tw,0
eqtwct,BASINID,eq,tw,0
eqtwct,COHES,eq,tw,0
eqtwct,CRITD,eq,tw,0
eqtwct,CTI,eq,tw,0
eqtwct,DC,eq,tw,0
eqtwct,DI,eq,tw,0
eqtwct,DISTRIV,eq,tw,0
eqtwct,ELEV,eq,tw,0
eqtwct,EQBI,eq,tw,0
eqtwct,FIRE,eq,tw,0
eqtwct,FIRE1,eq,tw,0
eqtwct,FIRE2,eq,tw,0
eqtwct,FIRE3,eq,tw,0
eqtwct,FIRE4,eq,tw,0
eqtwct,FIRE5,eq,tw,0
eqtwct,FIRE6,eq,tw,0
eqtwct,FIRE7,eq,tw,0
eqtwct,FIRE8,eq,tw,0
eqtwct,FIREUNC,eq,tw,0
eqtwct,GDMID,eq,tw,0
eqtwct,GEOID,eq,tw,0
eqtwct,GWD,eq,tw,0
eqtwct,LAND,eq,tw,0
eqtwct,LANDCV,eq,tw,0
eqtwct,LANDUNC,eq,tw,0
eqtwct,LIQ,eq,tw,0
eqtwct,LIQCV,eq,tw,0
eqtwct,LIQUNC,eq,tw,0
eqtwct,N160CS,eq,tw,0
eqtwct,NDVI,eq,tw,0
eqtwct,PHI,eq,tw,0
eqtwct,PRECIP,eq,tw,0
eqtwct,ROUGH,eq,tw,0
eqtwct,SLOPE,eq,tw,0
eqtwct,SOIL,eq,tw,0
eqtwct,SOILPERIOD,eq,tw,0
eqtwct,SOILPEROIDUNC,eq,tw,0
eqtwct,SOILTHICKNESS,eq,tw,0
eqtwct,SOILUNC,eq,tw,0
eqtwct,SOILVS,eq,tw,0
eqtwct,STATECODE,eq,tw,0
eqtwct,T15,eq,tw,0
eqtwct,TOPO,eq,tw,0
eqtwct,WFF,eq,tw,0
eqtwcy,BASINID,eq,tw,0
eqtwcy,COHES,eq,tw,0
eqtwcy,CRITD,eq,tw,0
eqtwcy,CTI,eq,tw,0
eqtwcy,DC,eq,tw,0
eqtwcy,DI,eq,tw,0
eqtwcy,DISTRIV,eq,tw,0
eqtwcy,ELEV,eq,tw,0
eqtwcy,EQBI,eq,tw,0
eqtwcy,FIRE,eq,tw,0
eqtwcy,FIRE1,eq,tw,0
eqtwcy,FIRE2,eq,tw,0
eqtwcy,FIRE3,eq,tw,0
eqtwcy,FIRE4,eq,tw,0
eqtwcy,FIRE5,eq,tw,0
eqtwcy,FIRE6,eq,tw,0
eqtwcy,FIRE7,eq,tw,0
eqtwcy,FIRE8,eq,tw,0
eqtwcy,FIREUNC,eq,tw,0
eqtwcy,GDMID,eq,tw,0
eqtwcy,GEOID,eq,tw,0
eqtwcy,GWD,eq,tw,0
eqtwcy,LAND,eq,tw,0
eqtwcy,LANDCV,eq,tw,0
eqtwcy,LANDUNC,eq,tw,0
eqtwcy,LIQ,eq,tw,0
eqtwcy,LIQCV,eq,tw,0
eqtwcy,LIQUNC,eq,tw,0
eqtwcy,N160CS,eq,tw,0
eqtwcy,NDVI,eq,tw,0
eqtwcy,PHI,eq,tw,0
eqtwcy,PRECIP,eq,tw,0
eqtwcy,ROUGH,eq,tw,0
eqtwcy,SLOPE,eq,tw,0
eqtwcy,SOIL,eq,tw,0
eqtwcy,SOILPERIOD,eq,tw,0
eqtwcy,SOILPEROIDUNC,eq,tw,0
eqtwcy,SOILTHICKNESS,eq,tw,0
eqtwcy,SOILUNC,eq,tw,0
eqtwcy,SOILVS,eq,tw,0
eqtwcy,STATECODE,eq,tw,0
eqtwcy,T15,eq,tw,0
eqtwcy,TOPO,eq,tw,0
eqtwcy,WFF,eq,tw,0
eqtwdt,BASINID,eq,tw,0
eqtwdt,COHES,eq,tw,0
eqtwdt,CRITD,eq,tw,0
eqtwdt,CTI,eq,tw,0
eqtwdt,DC,eq,tw,0
eqtwdt,DI,eq,tw,0
eqtwdt,DISTRIV,eq,tw,0
eqtwdt,ELEV,eq,tw,0
eqtwdt,EQBI,eq,tw,0
eqtwdt,FIRE,eq,tw,0
eqtwdt,FIRE1,eq,tw,0
eqtwdt,FIRE2,eq,tw,0
eqtwdt,FIRE3,eq,tw,0
eqtwdt,FIRE4,eq,tw,0
eqtwdt,FIRE5,eq,tw,0
eqtwdt,FIRE6,eq,tw,0
eqtwdt,FIRE7,eq,tw,0
eqtwdt,FIRE8,eq,tw,0
eqtwdt,FIREUNC,eq,tw,0
eqtwdt,GDMID,eq,tw,0
eqtwdt,GEOID,eq,tw,0
eqtwdt,GWD,eq,tw,0
eqtwdt,LAND,eq,tw,0
eqtwdt,LANDCV,eq,tw,0
eqtwdt,LANDUNC,eq,tw,0
eqtwdt,LIQ,eq,tw,0
eqtwdt,LIQCV,eq,tw,0
eqtwdt,LIQUNC,eq,tw,0
eqtwdt,N160CS,eq,tw,0
eqtwdt,NDVI,eq,tw,0
eqtwdt,PHI,eq,tw,0
eqtwdt,PRECIP,eq,tw,0
eqtwdt,ROUGH,eq,tw,0
eqtwdt,SLOPE,eq,tw,0
eqtwdt,SOIL,eq,tw,0
eqtwdt,SOILPERIOD,eq,tw,0
eqtwdt,SOILPEROIDUNC,eq,tw,0
eqtwdt,SOILTHICKNESS,eq,tw,0
eqtwdt,SOILUNC,eq,tw,0
eqtwdt,SOILVS,eq,tw,0
eqtwdt,STATECODE,eq,tw,0
eqtwdt,T15,eq,tw,0
eqtwdt,TOPO,eq,tw,0
eqtwdt,WFF,eq,tw,0
eqtwpc,BASINID,eq,tw,0
eqtwpc,COHES,eq,tw,0
eqtwpc,CRITD,eq,tw,0
eqtwpc,CTI,eq,tw,0
eqtwpc,DC,eq,tw,0
eqtwpc,DI,eq,tw,0
eqtwpc,DISTRIV,eq,tw,0
eqtwpc,ELEV,eq,tw,0
eqtwpc,EQBI,eq,tw,0
eqtwpc,FIRE,eq,tw,0
eqtwpc,FIRE1,eq,tw,0
eqtwpc,FIRE2,eq,tw,0
eqtwpc,FIRE3,eq,tw,0
eqtwpc,FIRE4,eq,tw,0
eqtwpc,FIRE5,eq,tw,0
eqtwpc,FIRE6,eq,tw,0
eqtwpc,FIRE7,eq,tw,0
eqtwpc,FIRE8,eq,tw,0
eqtwpc,FIREUNC,eq,tw,0
eqtwpc,GDMID,eq,tw,0
eqtwpc,GEOID,eq,tw,0
eqtwpc,GWD,eq,tw,0
eqtwpc,LAND,eq,tw,0
eqtwpc,LANDCV,eq,tw,0
eqtwpc,LANDUNC,eq,tw,0
eqtwpc,LIQ,eq,tw,0
eqtwpc,LIQCV,eq,tw,0
eqtwpc,LIQUNC,eq,tw,0
eqtwpc,N160CS,eq,tw,0
eqtwpc,NDVI,eq,tw,0
eqtwpc,PHI,eq,tw,0
eqtwpc,PRECIP,eq,tw,0
eqtwpc,ROUGH,eq,tw,0
eqtwpc,SLOPE,eq,tw,0
eqtwpc,SOIL,eq,tw,0
eqtwpc,SOILPERIOD,eq,tw,0
eqtwpc,SOILPEROIDUNC,eq,tw,0
eqtwpc,SOILTHICKNESS,eq,tw,0
eqtwpc,SOILUNC,eq,tw,0
eqtwpc,SOILVS,eq,tw,0
eqtwpc,STATECODE,eq,tw,0
eqtwpc,T15,eq,tw,0
eqtwpc,TOPO,eq,tw,0
eqtwpc,WFF,eq,tw,0
eqtwst,BASINID,eq,tw,0
eqtwst,COHES,eq,tw,0
eqtwst,CRITD,eq,tw,0
eqtwst,CTI,eq,tw,0
eqtwst,DC,eq,tw,0
eqtwst,DI,eq,tw,0
eqtwst,DISTRIV,eq,tw,0
eqtwst,ELEV,eq,tw,0
eqtwst,EQBI,eq,tw,0
eqtwst,FIRE,eq,tw,0
eqtwst,FIRE1,eq,tw,0
eqtwst,FIRE2,eq,tw,0
eqtwst,FIRE3,eq,tw,0
eqtwst,FIRE4,eq,tw,0
eqtwst,FIRE5,eq,tw,0
eqtwst,FIRE6,eq,tw,0
eqtwst,FIRE7,eq,tw,0
eqtwst,FIRE8,eq,tw,0
eqtwst,FIREUNC,eq,tw,0
eqtwst,GDMID,eq,tw,0
eqtwst,GEOID,eq,tw,0
eqtwst,GWD,eq,tw,0
eqtwst,LAND,eq,tw,0
eqtwst,LANDCV,eq,tw,0
eqtwst,LANDUNC,eq,tw,0
eqtwst,LIQ,eq,tw,0
eqtwst,LIQCV,eq,tw,0
eqtwst,LIQUNC,eq,tw,0
eqtwst,N160CS,eq,tw,0
eqtwst,NDVI,eq,tw,0
eqtwst,PHI,eq,tw,0
eqtwst,PRECIP,eq,tw,0
eqtwst,ROUGH,eq,tw,0
eqtwst,SLOPE,eq,tw,0
eqtwst,SOIL,eq,tw,0
eqtwst,SOILPERIOD,eq,tw,0
eqtwst,SOILPEROIDUNC,eq,tw,0
eqtwst,SOILTHICKNESS,eq,tw,0
eqtwst,SOILUNC,eq,tw,0
eqtwst,SOILVS,eq,tw,0
eqtwst,STATECODE,eq,tw,0
eqtwst,T15,eq,tw,0
eqtwst,TOPO,eq,tw,0
eqtwst,WFF,eq,tw,0
equscr,BASINID,eq,us,NAEQ
equscr,COHES,eq,us,NAEQ
equscr,CRITD,eq,us,NAEQ
equscr,CTI,eq,us,NAEQ
equscr,DC,eq,us,NAEQ
equscr,DI,eq,us,NAEQ
equscr,DISTRIV,eq,us,NAEQ
equscr,ELEV,eq,us,NAEQ
equscr,EQBI,eq,us,NAEQ
equscr,FIRE,eq,us,NAEQ
equscr,FIRE1,eq,us,NAEQ
equscr,FIRE2,eq,us,NAEQ
equscr,FIRE3,eq,us,NAEQ
equscr,FIRE4,eq,us,NAEQ
equscr,FIRE5,eq,us,NAEQ
equscr,FIRE6,eq,us,NAEQ
equscr,FIRE7,eq,us,NAEQ
equscr,FIRE8,eq,us,NAEQ
equscr,FIREUNC,eq,us,NAEQ
equscr,GDMID,eq,us,NAEQ
equscr,GEOID,eq,us,NAEQ
equscr,GWD,eq,us,NAEQ
equscr,LAND,eq,us,NAEQ
equscr,LANDCV,eq,us,NAEQ
equscr,LANDUNC,eq,us,NAEQ
equscr,LIQ,eq,us,NAEQ
equscr,LIQCV,eq,us,NAEQ
equscr,LIQUNC,eq,us,NAEQ
equscr,N160CS,eq,us,NAEQ
